Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
11/08/2023,"2,880",,177,"504,480","2,850","2,880","2,850","215,842","215,842"
10/08/2023,"2,850",,20,"57,000","2,850","2,850","2,850","213,593","213,593"
09/08/2023,"2,860",,0,0,-,"2,860","2,860","214,343","214,343"
08/08/2023,"2,860",,189,"539,030","2,860","2,860","2,850","214,343","214,343"
07/08/2023,"2,870",,146,"413,360","2,890","2,890","2,780","215,092","215,092"
04/08/2023,"2,890",,106,"305,340","2,880","2,890","2,880","216,591","216,591"
03/08/2023,"2,890",,148,"424,800","2,900","2,900","2,860","216,591","216,591"
02/08/2023,"2,900",,231,"672,520","2,920","2,920","2,900","217,340","217,340"
01/08/2023,"2,920",,"3,038","8,310,130","3,080","3,080","2,650","218,839","218,839"
31/07/2023,"2,940",,554,"1,607,730","2,950","2,950","2,900","220,338","220,338"
28/07/2023,"2,950",,353,"1,042,380","2,950","2,980","2,950","221,088","221,088"
27/07/2023,"2,930",,64,"186,670","2,940","2,940","2,910","219,589","219,589"
26/07/2023,"2,950",,210,"611,980","2,960","2,960","2,880","221,088","221,088"
25/07/2023,"2,960",,338,"988,930","2,980","2,980","2,910","221,837","221,837"
21/07/2023,"2,980",,89,"260,490","2,990","2,990","2,890","223,336","223,336"
20/07/2023,"2,910",,195,"571,700","2,960","2,960","2,910","218,090","218,090"
19/07/2023,"2,950",,202,"588,200","2,960","2,990","2,850","221,088","221,088"
18/07/2023,"2,970",,418,"1,230,290","2,910","2,980","2,910","222,587","222,587"
17/07/2023,"2,970",,134,"397,600","2,950","3,000","2,940","222,587","222,587"
14/07/2023,"2,940",,585,"1,703,880","2,970","3,050","2,860","220,338","220,338"
13/07/2023,"2,970",,112,"332,660","2,980","2,980","2,970","222,587","222,587"
12/07/2023,"2,980",,"8,506","27,806,900","3,380","3,380","2,810","223,336","223,336"
11/07/2023,"3,080",,"3,094","9,129,370","2,800","3,080","2,720","230,831","230,831"
10/07/2023,"2,800",,247,"688,740","2,800","2,800","2,780","209,846","209,846"
07/07/2023,"2,800",,958,"2,694,700","2,870","2,870","2,800","209,846","209,846"
06/07/2023,"2,880",,297,"852,880","2,890","2,890","2,840","215,842","215,842"
05/07/2023,"2,900",,"1,037","2,946,930","2,910","2,920","2,830","217,340","217,340"
04/07/2023,"2,920",,73,"213,880","2,930","2,930","2,920","218,839","218,839"
03/07/2023,"2,920",,37,"103,310","2,780","2,920","2,780","218,839","218,839"
30/06/2023,"2,900",,435,"1,235,940","2,820","2,970","2,820","217,340","217,340"
29/06/2023,"2,940",,2,"5,880","2,940","2,940","2,940","220,338","220,338"
28/06/2023,"2,940",,210,"590,720","2,810","2,950","2,810","220,338","220,338"
27/06/2023,"2,900",,444,"1,264,830","2,900","2,900","2,830","217,340","217,340"
26/06/2023,"2,900",,618,"1,795,190","2,950","2,950","2,900","217,340","217,340"
23/06/2023,"2,950",,457,"1,335,870","2,970","2,970","2,870","221,088","221,088"
22/06/2023,"2,980",,10,"29,640","2,960","2,980","2,960","223,336","223,336"
21/06/2023,"2,980",,100,"297,950","2,980","2,980","2,970","223,336","223,336"
20/06/2023,"2,990",,123,"367,290","2,990","2,990","2,950","224,086","224,086"
19/06/2023,"3,000",,126,"376,580","2,980","3,000","2,810","224,835","224,835"
16/06/2023,"3,000",,173,"519,000","3,000","3,000","3,000","224,835","224,835"
15/06/2023,"3,000",,34,"101,880","3,000","3,000","2,990","224,835","224,835"
14/06/2023,"3,000",,28,"84,520","3,030","3,030","3,000","224,835","224,835"
13/06/2023,"3,030",,25,"75,750","3,030","3,030","3,030","227,083","227,083"
12/06/2023,"3,030",,54,"163,620","3,030","3,030","3,030","227,083","227,083"
09/06/2023,"3,030",,40,"120,810","3,020","3,030","3,020","227,083","227,083"
08/06/2023,"3,020",,285,"852,110","3,030","3,030","2,980","226,334","226,334"
07/06/2023,"3,030",,10,"30,300","3,030","3,030","3,030","227,083","227,083"
06/06/2023,"3,030",,562,"1,684,820","3,040","3,040","2,970","227,083","227,083"
05/06/2023,"3,040",,209,"635,320","3,040","3,040","3,000","227,833","227,833"
02/06/2023,"3,050",,81,"246,270","3,040","3,050","3,040","228,582","228,582"
01/06/2023,"3,040",,120,"363,380","3,010","3,040","3,010","227,833","227,833"
31/05/2023,"3,050",,45,"136,750","3,000","3,050","3,000","228,582","228,582"
30/05/2023,"3,050",,154,"466,100","3,040","3,050","3,000","228,582","228,582"
29/05/2023,"3,040",,217,"658,390","3,010","3,050","3,010","227,833","227,833"
26/05/2023,"3,040",,44,"132,440","3,040","3,040","3,000","227,833","227,833"
25/05/2023,"3,040",,"1,432","4,322,290","3,020","3,050","3,010","227,833","227,833"
24/05/2023,"3,050",,499,"1,499,080","3,060","3,060","3,000","228,582","228,582"
23/05/2023,"3,060",,128,"391,180","3,060","3,060","3,010","229,332","229,332"
22/05/2023,"3,060",,279,"845,100","3,060","3,060","3,000","229,332","229,332"
19/05/2023,"3,060",,61,"184,280","3,010","3,060","3,010","229,332","229,332"
18/05/2023,"3,060",,381,"1,152,690","3,060","3,060","3,020","229,332","229,332"
17/05/2023,"3,060",,445,"1,359,960","3,050","3,070","3,050","229,332","229,332"
16/05/2023,"3,050",,225,"675,520","3,060","3,060","3,000","228,582","228,582"
15/05/2023,"3,060",,451,"1,366,100","3,060","3,060","3,010","229,332","229,332"
12/05/2023,"3,070",,34,"102,480","3,020","3,070","3,010","230,081","230,081"
11/05/2023,"3,080",,41,"126,280","3,080","3,080","3,080","230,831","230,831"
10/05/2023,"3,080",,14,"43,120","3,080","3,080","3,080","230,831","230,831"
09/05/2023,"3,060",,10,"30,440","3,090","3,090","3,000","229,332","229,332"
05/05/2023,"3,070",,"1,454","4,406,720","3,030","3,070","3,030","230,081","230,081"
03/05/2023,"3,070",,124,"375,810","3,080","3,080","3,030","230,081","230,081"
02/05/2023,"3,080",,84,"258,720","3,080","3,080","3,080","230,831","230,831"
28/04/2023,"3,080",,318,"972,270","3,080","3,080","3,050","230,831","230,831"
27/04/2023,"3,070",,7,"21,460","3,080","3,080","3,050","230,081","230,081"
26/04/2023,"3,070",,4,"12,300","3,080","3,080","3,070","230,081","230,081"
