Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
25/01/2024,"13,940",,17,"237,500","13,980","13,980","13,940","288,340","1,595,482"
24/01/2024,"13,940",,305,"4,210,020","13,800","13,940","13,800","288,340","1,595,482"
23/01/2024,"13,800",,173,"2,387,160","13,800","13,800","13,780","285,444","1,579,458"
22/01/2024,"13,880",,304,"4,195,840","13,800","13,880","13,800","287,099","1,588,614"
19/01/2024,"13,860",,59,"817,940","13,880","13,880","13,860","286,685","1,586,325"
18/01/2024,"13,840",,77,"1,066,380","13,860","13,860","13,840","286,272","1,584,036"
17/01/2024,"13,860",,43,"599,200","13,840","14,000","13,840","286,685","1,586,325"
16/01/2024,"13,840",,201,"2,780,020","13,840","13,980","13,820","286,272","1,584,036"
15/01/2024,"13,860",,907,"12,766,920","13,900","14,200","13,860","286,685","1,586,325"
12/01/2024,"13,900",,9,"125,160","13,960","13,960","13,900","287,513","1,590,903"
11/01/2024,"13,960",,5,"69,160","13,800","13,960","13,800","288,754","1,597,771"
10/01/2024,"13,980",,285,"3,958,540","13,800","14,000","13,780","289,167","1,600,060"
09/01/2024,"13,940",,"1,012","13,985,800","13,960","13,960","13,800","288,340","1,595,482"
08/01/2024,"13,820",,148,"2,052,560","14,000","14,000","13,820","285,858","1,581,747"
05/01/2024,"13,820",,24,"332,100","13,840","14,000","13,820","285,858","1,581,747"
04/01/2024,"13,800",,276,"3,810,800","13,960","13,960","13,800","285,444","1,579,458"
03/01/2024,"13,900",,161,"2,238,020","13,880","14,000","13,880","287,513","1,590,903"
02/01/2024,"14,000",,188,"2,609,160","13,560","14,000","13,560","289,581","1,602,349"
29/12/2023,"14,000",,260,"3,617,000","13,740","14,000","13,740","289,581","1,602,349"
28/12/2023,"13,980",,0,0,-,"13,980","13,980","289,167","1,600,060"
27/12/2023,"13,980",,64,"893,600","13,960","13,980","13,940","289,167","1,600,060"
26/12/2023,"14,000",,"1,309","18,076,040","14,000","14,000","13,740","289,581","1,602,349"
25/12/2023,"14,000",,269,"3,758,580","13,880","14,000","13,880","289,581","1,602,349"
22/12/2023,"13,940",,52,"715,860","13,720","13,940","13,720","288,340","1,595,482"
21/12/2023,"13,700",,436,"5,975,380","13,700","13,900","13,700","283,376","1,568,013"
20/12/2023,"13,900",,165,"2,293,640","13,920","13,920","13,880","287,513","1,590,903"
19/12/2023,"13,900",,115,"1,598,300","13,900","13,900","13,800","287,513","1,590,903"
18/12/2023,"13,960",,110,"1,518,160","13,800","13,960","13,800","288,754","1,597,771"
15/12/2023,"13,960",,112,"1,547,380","13,820","13,960","13,660","288,754","1,597,771"
14/12/2023,"13,880",,101,"1,393,880","13,800","13,880","13,800","287,099","1,588,614"
13/12/2023,"13,800",,140,"1,929,640","13,760","13,800","13,760","285,444","1,579,458"
12/12/2023,"13,760",,38,"522,880","13,760","13,760","13,760","284,617","1,574,880"
11/12/2023,"13,780",,108,"1,488,260","13,740","13,800","13,740","285,031","1,577,169"
08/12/2023,"13,780",,74,"1,020,860","13,780","13,800","13,780","285,031","1,577,169"
07/12/2023,"13,780",,105,"1,444,900","13,760","13,780","13,760","285,031","1,577,169"
06/12/2023,"13,780",,134,"1,844,520","13,780","13,780","13,760","285,031","1,577,169"
05/12/2023,"13,780",,26,"358,080","13,760","13,780","13,760","285,031","1,577,169"
04/12/2023,"13,780",,70,"965,600","13,800","13,800","13,780","285,031","1,577,169"
01/12/2023,"13,800",,324,"4,469,880","13,800","13,800","13,780","285,444","1,579,458"
30/11/2023,"13,800",,55,"759,000","13,800","13,800","13,800","285,444","1,579,458"
29/11/2023,"13,780",,1,"13,780","13,780","13,780","13,780","285,031","1,577,169"
24/11/2023,"13,780",,24,"330,720","13,780","13,780","13,780","285,031","1,577,169"
23/11/2023,"13,800",,32,"441,600","13,800","13,800","13,800","285,444","1,579,458"
22/11/2023,"13,600",,287,"3,922,860","13,880","13,880","13,600","281,307","1,556,567"
21/11/2023,"13,900",,111,"1,542,000","13,900","13,900","13,700","287,513","1,590,903"
20/11/2023,"13,620",,107,"1,464,400","13,860","13,860","13,560","281,721","1,558,856"
17/11/2023,"13,860",,25,"346,500","13,860","13,860","13,860","286,685","1,586,325"
16/11/2023,"13,860",,77,"1,067,220","13,860","13,860","13,860","286,685","1,586,325"
15/11/2023,"13,900",,7,"96,820","13,820","13,900","13,820","287,513","1,590,903"
14/11/2023,"13,820",,280,"3,865,820","13,700","13,840","13,600","285,858","1,581,747"
13/11/2023,"13,900",,234,"3,214,860","13,920","13,920","13,680","287,513","1,590,903"
10/11/2023,"13,920",,60,"834,100","13,900","13,920","13,900","287,926","1,593,193"
08/11/2023,"13,900",,74,"1,027,800","13,700","13,900","13,700","287,513","1,590,903"
07/11/2023,"13,700",,102,"1,397,980","13,720","13,740","13,680","283,376","1,568,013"
06/11/2023,"13,720",,"1,455","19,802,380","13,880","13,980","13,320","283,789","1,570,302"
03/11/2023,"13,880",,"1,098","15,260,800","13,900","13,900","13,880","287,099","1,588,614"
02/11/2023,"13,900",,140,"1,946,000","13,900","13,900","13,900","287,513","1,590,903"
01/11/2023,"13,940",,114,"1,584,880","13,740","13,940","13,740","288,340","1,595,482"
31/10/2023,"13,920",,16,"222,740","13,920","13,940","13,920","287,926","1,593,193"
30/10/2023,"13,920",,322,"4,423,440","14,000","14,000","13,560","287,926","1,593,193"
27/10/2023,"14,000",,629,"8,785,200","13,800","14,000","13,800","289,581","1,602,349"
26/10/2023,"13,960",,134,"1,870,600","13,860","13,980","13,860","288,754","1,597,771"
25/10/2023,"13,860",,73,"1,013,160","13,900","13,900","13,860","286,685","1,586,325"
24/10/2023,"13,860",,44,"609,720","13,820","13,860","13,820","286,685","1,586,325"
23/10/2023,"13,820",,125,"1,727,500","13,820","13,820","13,820","285,858","1,581,747"
20/10/2023,"13,980",,113,"1,581,960","14,000","14,000","13,980","289,167","1,600,060"
19/10/2023,"13,960",,11,"153,560","13,960","13,960","13,960","288,754","1,597,771"
18/10/2023,"13,820 (SQ)",,0,0,-,"13,820","13,820","285,858","1,581,747"
17/10/2023,"13,800",,136,"1,878,780","13,980","13,980","13,800","285,444","1,579,458"
