Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
15/09/2023,"7,420",20,199,"1,474,540","7,460","7,460","7,400","645,341","3,547,310"
14/09/2023,"7,400",60,"4,560","33,786,640","7,380","7,460","7,360","643,601","3,537,748"
13/09/2023,"7,460",40,125,"929,540","7,420","7,460","7,400","648,820","3,566,433"
12/09/2023,"7,420",20,200,"1,482,800","7,400","7,440","7,400","645,341","3,547,310"
11/09/2023,"7,440",40,"1,409","10,397,000","7,400","7,440","7,360","647,080","3,556,871"
08/09/2023,"7,400",100,"15,012","109,652,400","7,320","7,440","7,300","643,601","3,537,748"
07/09/2023,"7,300",140,"3,846","28,257,920","7,440","7,480","7,300","634,904","3,489,941"
06/09/2023,"7,440",20,683,"5,079,900","7,420","7,460","7,420","647,080","3,556,871"
05/09/2023,"7,420",20,"1,497","11,105,880","7,400","7,420","7,400","645,341","3,547,310"
04/09/2023,"7,400",40,"2,161","15,997,680","7,440","7,460","7,360","643,601","3,537,748"
01/09/2023,"7,440",0,"1,665","12,368,840","7,440","7,460","7,420","647,080","3,556,871"
31/08/2023,"7,440",20,434,"3,229,480","7,460","7,460","7,420","647,080","3,556,871"
30/08/2023,"7,460",0,121,"902,040","7,460","7,460","7,440","648,820","3,566,433"
29/08/2023,"7,460",0,102,"760,760","7,460","7,460","7,440","648,820","3,566,433"
28/08/2023,"7,460",20,"1,374","10,270,260","7,480","7,480","7,460","648,820","3,566,433"
25/08/2023,"7,480",0,50,"373,280","7,480","7,480","7,440","650,559","3,575,994"
24/08/2023,"7,480",40,68,"507,560","7,440","7,480","7,440","650,559","3,575,994"
23/08/2023,"7,440",20,929,"6,930,220","7,460","7,460","7,440","647,080","3,556,871"
22/08/2023,"7,460",0,734,"5,465,540","7,460","7,460","7,440","648,820","3,566,433"
21/08/2023,"7,460",20,464,"3,462,680","7,460","7,480","7,420","648,820","3,566,433"
18/08/2023,"7,480",0,615,"4,600,200","7,480","7,480","7,480","650,559","3,575,994"
17/08/2023,"7,480",0,712,"5,330,020","7,480","7,500","7,480","650,559","3,575,994"
16/08/2023,"7,480",20,"2,302","17,232,540","7,480","7,500","7,460","650,559","3,575,994"
15/08/2023,"7,460",0,920,"6,871,520","7,460","7,480","7,460","648,820","3,566,433"
14/08/2023,"7,460",20,549,"4,090,480","7,440","7,480","7,440","648,820","3,566,433"
