Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
06/03/2023,"2,400",,"6,589","15,841,010","2,400","2,420","2,400","172,500","172,500"
03/03/2023,"2,410",,"1,169","2,816,760","2,410","2,420","2,400","173,219","173,219"
02/03/2023,"2,410",,800,"1,930,350","2,410","2,420","2,400","173,219","173,219"
01/03/2023,"2,410",,"5,649","13,596,020","2,420","2,420","2,400","173,219","173,219"
28/02/2023,"2,420",,"5,958","14,427,370","2,430","2,430","2,410","173,938","173,938"
27/02/2023,"2,430",,"2,168","5,243,260","2,420","2,430","2,410","174,656","174,656"
24/02/2023,"2,430",,"2,633","6,381,090","2,430","2,430","2,420","174,656","174,656"
23/02/2023,"2,430",,"5,096","12,327,750","2,400","2,430","2,400","174,656","174,656"
22/02/2023,"2,430",,"5,238","12,658,110","2,420","2,430","2,400","174,656","174,656"
21/02/2023,"2,420",,"21,490","51,985,010","2,430","2,440","2,400","173,938","173,938"
20/02/2023,"2,430",,"7,074","17,143,550","2,440","2,440","2,420","174,656","174,656"
17/02/2023,"2,430",,"12,178","29,547,610","2,420","2,450","2,420","174,656","174,656"
16/02/2023,"2,420",,"9,189","22,263,150","2,430","2,430","2,420","173,938","173,938"
15/02/2023,"2,430",,630,"1,526,600","2,430","2,430","2,410","174,656","174,656"
14/02/2023,"2,420",,"2,403","5,795,790","2,420","2,420","2,410","173,938","173,938"
13/02/2023,"2,420",,"14,412","34,654,190","2,430","2,430","2,400","173,938","173,938"
10/02/2023,"2,430",,"4,173","10,134,830","2,430","2,430","2,420","174,656","174,656"
09/02/2023,"2,430",,"4,139","10,048,150","2,430","2,440","2,420","174,656","174,656"
08/02/2023,"2,430",,"3,814","9,287,000","2,430","2,440","2,420","174,656","174,656"
07/02/2023,"2,430",,"6,690","16,198,140","2,400","2,440","2,400","174,656","174,656"
06/02/2023,"2,410",,"1,174","2,845,830","2,430","2,430","2,410","173,219","173,219"
03/02/2023,"2,430",,"14,197","34,511,670","2,420","2,440","2,410","174,656","174,656"
02/02/2023,"2,420",,"4,404","10,628,550","2,420","2,430","2,400","173,938","173,938"
01/02/2023,"2,420",,"12,163","29,440,560","2,420","2,430","2,420","173,938","173,938"
31/01/2023,"2,420",,"17,414","42,095,860","2,400","2,430","2,400","173,938","173,938"
30/01/2023,"2,410",,"4,177","10,119,980","2,410","2,440","2,410","173,219","173,219"
27/01/2023,"2,420",,"5,854","14,117,190","2,430","2,430","2,400","173,938","173,938"
26/01/2023,"2,410",,"14,993","36,176,360","2,420","2,430","2,410","173,219","173,219"
25/01/2023,"2,430",,"3,048","7,364,170","2,400","2,430","2,400","174,656","174,656"
24/01/2023,"2,410",,"3,687","8,890,430","2,430","2,430","2,410","173,219","173,219"
23/01/2023,"2,420",,"1,095","2,648,920","2,420","2,430","2,400","173,938","173,938"
20/01/2023,"2,420",,"14,919","36,076,500","2,410","2,420","2,400","173,938","173,938"
19/01/2023,"2,410",,"8,489","20,446,680","2,400","2,420","2,400","173,219","173,219"
18/01/2023,"2,400",,"10,634","25,522,500","2,410","2,420","2,390","172,500","172,500"
17/01/2023,"2,410",,"6,521","15,661,280","2,420","2,420","2,390","173,219","173,219"
16/01/2023,"2,400",,"3,693","8,864,520","2,400","2,410","2,400","172,500","172,500"
13/01/2023,"2,390",,"21,195","50,724,810","2,400","2,410","2,370","171,781","171,781"
12/01/2023,"2,390",,"5,440","12,946,400","2,400","2,400","2,370","171,781","171,781"
11/01/2023,"2,390",,"4,452","10,619,840","2,380","2,400","2,380","171,781","171,781"
10/01/2023,"2,380",,"5,275","12,546,240","2,400","2,400","2,370","171,062","171,062"
09/01/2023,"2,400",,"4,883","11,651,940","2,380","2,410","2,380","172,500","172,500"
06/01/2023,"2,390",,"11,813","28,347,140","2,420","2,420","2,380","171,781","171,781"
05/01/2023,"2,410",,"19,329","46,426,810","2,410","2,410","2,390","173,219","173,219"
04/01/2023,"2,390",,"12,632","30,293,120","2,390","2,410","2,390","171,781","171,781"
03/01/2023,"2,390",,"8,235","19,663,390","2,400","2,400","2,380","171,781","171,781"
02/01/2023,"2,400",,"2,831","6,762,510","2,390","2,400","2,380","172,500","172,500"
30/12/2022,"2,390",,"2,546","6,059,870","2,370","2,390","2,370","171,781","171,781"
29/12/2022,"2,370",,"6,173","14,569,830","2,380","2,380","2,360","170,344","170,344"
28/12/2022,"2,360",,"5,953","14,120,500","2,380","2,380","2,360","169,625","169,625"
27/12/2022,"2,380",,"7,964","18,837,860","2,380","2,380","2,360","171,062","171,062"
26/12/2022,"2,360",,"13,421","31,727,270","2,360","2,370","2,360","169,625","169,625"
23/12/2022,"2,360",,"4,191","9,890,020","2,370","2,370","2,350","169,625","169,625"
22/12/2022,"2,370",,"1,640","3,871,300","2,370","2,370","2,360","170,344","170,344"
21/12/2022,"2,370",,890,"2,103,900","2,370","2,370","2,350","170,344","170,344"
20/12/2022,"2,370",,"7,356","17,356,190","2,360","2,380","2,340","170,344","170,344"
19/12/2022,"2,360",,"4,048","9,553,870","2,370","2,370","2,360","169,625","169,625"
16/12/2022,"2,370",,"5,468","12,915,010","2,370","2,370","2,350","170,344","170,344"
15/12/2022,"2,370",,"5,821","13,746,430","2,370","2,380","2,350","170,344","170,344"
14/12/2022,"2,370",,"5,655","13,349,150","2,370","2,370","2,360","170,344","170,344"
13/12/2022,"2,370",,"2,361","5,577,750","2,370","2,370","2,360","170,344","170,344"
12/12/2022,"2,370",,"36,598","86,329,710","2,360","2,370","2,350","170,344","170,344"
09/12/2022,"2,380",,"24,359","57,584,290","2,360","2,390","2,360","171,062","171,062"
08/12/2022,"2,360",,"6,291","14,856,420","2,360","2,370","2,350","169,625","169,625"
07/12/2022,"2,360",,"4,479","10,542,540","2,370","2,370","2,340","169,625","169,625"
06/12/2022,"2,370",,"1,131","2,670,970","2,380","2,380","2,350","170,344","170,344"
05/12/2022,"2,360",,"5,558","13,096,620","2,360","2,380","2,350","169,625","169,625"
02/12/2022,"2,360",,"5,708","13,388,540","2,340","2,360","2,330","169,625","169,625"
01/12/2022,"2,340",,"2,241","5,229,290","2,330","2,350","2,330","168,188","168,188"
30/11/2022,"2,330",,"1,887","4,389,240","2,330","2,340","2,320","167,469","167,469"
29/11/2022,"2,330",,"1,106","2,577,950","2,330","2,350","2,330","167,469","167,469"
28/11/2022,"2,340",,"1,287","3,000,040","2,330","2,350","2,330","168,188","168,188"
25/11/2022,"2,340",,"4,052","9,484,820","2,340","2,350","2,330","168,188","168,188"
24/11/2022,"2,320",,"3,605","8,392,810","2,350","2,350","2,310","166,750","166,750"
23/11/2022,"2,340",,880,"2,060,200","2,350","2,350","2,340","168,188","168,188"
22/11/2022,"2,330",,766,"1,788,510","2,340","2,340","2,330","167,469","167,469"
21/11/2022,"2,340",,"4,624","10,821,110","2,350","2,350","2,330","168,188","168,188"
18/11/2022,"2,340",,"6,787","15,833,710","2,340","2,340","2,310","168,188","168,188"
17/11/2022,"2,320",,"12,251","28,503,940","2,350","2,350","2,320","166,750","166,750"
16/11/2022,"2,370",,"32,568","75,182,160","2,390","2,400","2,160","170,344","170,344"
15/11/2022,"2,390",,"11,601","27,647,570","2,380","2,390","2,370","171,781","171,781"
14/11/2022,"2,380",,"72,472","173,081,300","2,380","2,440","2,370","171,062","171,062"
11/11/2022,"2,350",,"5,133","12,010,960","2,360","2,360","2,330","168,906","168,906"
10/11/2022,"2,360",,"2,094","4,926,410","2,350","2,360","2,350","169,625","169,625"
04/11/2022,"2,360",,"8,929","21,005,710","2,350","2,370","2,350","169,625","169,625"
03/11/2022,"2,350",,"7,290","17,018,670","2,330","2,350","2,320","168,906","168,906"
02/11/2022,"2,330",,"1,864","4,325,530","2,320","2,330","2,320","167,469","167,469"
01/11/2022,"2,320",,"2,947","6,809,910","2,320","2,320","2,300","166,750","166,750"
31/10/2022,"2,320",,"5,519","12,703,850","2,300","2,320","2,300","166,750","166,750"
28/10/2022,"2,300",,"2,572","5,933,710","2,340","2,340","2,300","165,312","165,312"
27/10/2022,"2,320",,"8,643","19,972,320","2,320","2,330","2,310","166,750","166,750"
26/10/2022,"2,320",,"2,349","5,436,070","2,330","2,330","2,310","166,750","166,750"
25/10/2022,"2,330",,"7,351","16,951,400","2,340","2,350","2,300","167,469","167,469"
24/10/2022,"2,320",,"5,072","11,799,590","2,330","2,350","2,320","166,750","166,750"
21/10/2022,"2,320",,"4,110","9,506,960","2,320","2,330","2,290","166,750","166,750"
20/10/2022,"2,290",,666,"1,533,740","2,320","2,320","2,290","164,594","164,594"
19/10/2022,"2,290",,"3,556","8,161,180","2,310","2,310","2,290","164,594","164,594"
18/10/2022,"2,290",,"8,543","19,600,610","2,300","2,310","2,290","164,594","164,594"
17/10/2022,"2,300",,"6,281","14,468,960","2,340","2,340","2,300","165,312","165,312"
14/10/2022,"2,310",,"2,438","5,632,910","2,310","2,320","2,300","166,031","166,031"
13/10/2022,"2,310",,"10,771","24,793,490","2,310","2,320","2,300","166,031","166,031"
12/10/2022,"2,310",,"2,372","5,483,360","2,340","2,340","2,310","166,031","166,031"
11/10/2022,"2,320",,873,"2,028,390","2,340","2,340","2,320","166,750","166,750"
10/10/2022,"2,330",,"4,694","10,891,460","2,330","2,330","2,320","167,469","167,469"
07/10/2022,"2,330",,"3,689","8,580,480","2,350","2,350","2,320","167,469","167,469"
06/10/2022,"2,340",,"2,639","6,162,720","2,330","2,340","2,330","168,188","168,188"
05/10/2022,"2,330",,"8,241","19,184,500","2,340","2,340","2,320","167,469","167,469"
04/10/2022,"2,350",,"1,199","2,812,650","2,360","2,360","2,330","168,906","168,906"
03/10/2022,"2,340",,"2,720","6,367,030","2,350","2,350","2,340","168,188","168,188"
30/09/2022,"2,350",,883,"2,071,380","2,340","2,350","2,340","168,906","168,906"
29/09/2022,"2,350",,"2,625","6,143,010","2,350","2,350","2,330","168,906","168,906"
28/09/2022,"2,350",,88,"206,330","2,330","2,350","2,330","168,906","168,906"
27/09/2022,"2,340",,"3,383","7,884,290","2,360","2,360","2,320","168,188","168,188"
23/09/2022,"2,360",,78,"182,970","2,330","2,360","2,330","169,625","169,625"
22/09/2022,"2,360",,"16,019","37,386,750","2,350","2,360","2,330","169,625","169,625"
21/09/2022,"2,350",,"17,916","42,035,990","2,340","2,350","2,320","168,906","168,906"
20/09/2022,"2,350",,761,"1,781,530","2,350","2,350","2,340","168,906","168,906"
19/09/2022,"2,350",,"2,073","4,850,990","2,340","2,350","2,340","168,906","168,906"
16/09/2022,"2,350",,"2,274","5,327,830","2,350","2,350","2,340","168,906","168,906"
15/09/2022,"2,350",,"1,328","3,107,980","2,350","2,350","2,330","168,906","168,906"
14/09/2022,"2,350",,"12,326","28,733,010","2,350","2,350","2,310","168,906","168,906"
13/09/2022,"2,350",,"3,047","7,151,670","2,360","2,360","2,340","168,906","168,906"
12/09/2022,"2,350",,"22,761","53,158,750","2,340","2,380","2,330","168,906","168,906"
09/09/2022,"2,370",,"3,039","7,205,720","2,380","2,390","2,350","170,344","170,344"
08/09/2022,"2,370",,"12,538","29,598,130","2,380","2,380","2,330","170,344","170,344"
07/09/2022,"2,380",,"1,652","3,850,840","2,330","2,400","2,330","171,062","171,062"
06/09/2022,"2,350",,"26,973","64,601,000","2,340","2,590","2,330","168,906","168,906"
05/09/2022,"2,360",,"8,014","18,832,460","2,380","2,380","2,340","169,625","169,625"
02/09/2022,"2,370",,554,"1,309,040","2,370","2,370","2,360","170,344","170,344"
01/09/2022,"2,370",,"3,343","7,872,840","2,380","2,380","2,350","170,344","170,344"
31/08/2022,"2,360",,"4,215","9,938,370","2,360","2,380","2,350","169,625","169,625"
30/08/2022,"2,390",,"1,746","4,133,680","2,370","2,390","2,360","171,781","171,781"
29/08/2022,"2,390",,710,"1,689,660","2,390","2,390","2,370","171,781","171,781"
26/08/2022,"2,390",,"4,654","11,087,190","2,370","2,400","2,360","171,781","171,781"
25/08/2022,"2,340",,"4,239","9,930,160","2,350","2,370","2,340","168,188","168,188"
24/08/2022,"2,370",,"3,721","8,757,110","2,370","2,370","2,350","170,344","170,344"
23/08/2022,"2,350",,"13,736","32,355,260","2,390","2,390","2,350","168,906","168,906"
22/08/2022,"2,380",,"1,951","4,623,900","2,360","2,390","2,360","171,062","171,062"
19/08/2022,"2,390",,"7,496","17,810,380","2,360","2,400","2,360","171,781","171,781"
18/08/2022,"2,360",,"4,664","10,977,860","2,360","2,360","2,350","169,625","169,625"
17/08/2022,"2,370",,"4,271","10,055,240","2,370","2,370","2,340","170,344","170,344"
16/08/2022,"2,370",,"2,869","6,750,720","2,360","2,370","2,340","170,344","170,344"
15/08/2022,"2,360",,"2,019","4,766,900","2,390","2,390","2,350","169,625","169,625"
12/08/2022,"2,370",,"1,920","4,548,740","2,370","2,380","2,360","170,344","170,344"
11/08/2022,"2,370",,"5,563","13,110,370","2,370","2,370","2,350","170,344","170,344"
10/08/2022,"2,370",,"7,831","18,577,250","2,380","2,390","2,350","170,344","170,344"
09/08/2022,"2,360",,"1,842","4,338,040","2,370","2,370","2,350","169,625","169,625"
08/08/2022,"2,370",,"3,880","9,161,240","2,370","2,370","2,350","170,344","170,344"
05/08/2022,"2,360",,"5,374","12,637,300","2,320","2,370","2,320","169,625","169,625"
04/08/2022,"2,340",,"5,697","13,352,630","2,360","2,370","2,340","168,188","168,188"
03/08/2022,"2,360",,"13,654","32,192,320","2,380","2,380","2,350","169,625","169,625"
02/08/2022,"2,380",,"2,219","5,276,480","2,390","2,390","2,370","171,062","171,062"
01/08/2022,"2,370",,"7,664","18,222,140","2,380","2,390","2,360","170,344","170,344"
29/07/2022,"2,390",,"4,399","10,439,310","2,400","2,400","2,370","171,781","171,781"
28/07/2022,"2,370",,"6,039","14,339,180","2,390","2,400","2,370","170,344","170,344"
27/07/2022,"2,390",,"4,255","10,112,790","2,380","2,390","2,370","171,781","171,781"
26/07/2022,"2,380",,"4,329","10,238,950","2,380","2,380","2,360","171,062","171,062"
25/07/2022,"2,370",,"2,331","5,551,480","2,400","2,400","2,370","170,344","170,344"
22/07/2022,"2,390",,"6,185","14,685,800","2,370","2,390","2,370","171,781","171,781"
21/07/2022,"2,370",,"4,933","11,735,000","2,390","2,390","2,370","170,344","170,344"
20/07/2022,"2,390",,"6,508","15,423,910","2,390","2,390","2,360","171,781","171,781"
19/07/2022,"2,360",,"2,314","5,478,100","2,370","2,390","2,360","169,625","169,625"
18/07/2022,"2,370",,"6,768","16,084,340","2,390","2,400","2,370","170,344","170,344"
15/07/2022,"2,390",,"8,054","19,323,050","2,400","2,410","2,390","171,781","171,781"
14/07/2022,"2,410",,"4,712","11,310,720","2,410","2,410","2,390","173,219","173,219"
13/07/2022,"2,400",,"4,602","11,054,160","2,420","2,420","2,400","172,500","172,500"
12/07/2022,"2,400",,"19,798","47,572,460","2,400","2,420","2,390","172,500","172,500"
11/07/2022,"2,410",,"1,398","3,371,570","2,420","2,420","2,400","173,219","173,219"
08/07/2022,"2,420",,"1,653","3,996,110","2,420","2,430","2,410","173,938","173,938"
07/07/2022,"2,410",,"20,075","48,312,260","2,420","2,420","2,400","173,219","173,219"
06/07/2022,"2,420",,"6,401","15,470,080","2,430","2,430","2,400","173,938","173,938"
05/07/2022,"2,430",,866,"2,099,200","2,430","2,430","2,410","174,656","174,656"
04/07/2022,"2,420",,"2,945","7,088,390","2,430","2,430","2,400","173,938","173,938"
01/07/2022,"2,430",,"6,042","14,638,100","2,450","2,450","2,420","174,656","174,656"
30/06/2022,"2,440",,801,"1,953,580","2,440","2,440","2,420","175,375","175,375"
29/06/2022,"2,420",,"9,252","22,445,480","2,430","2,450","2,420","173,938","173,938"
28/06/2022,"2,420",,"7,815","18,901,050","2,420","2,450","2,410","173,938","173,938"
27/06/2022,"2,410",,"7,670","18,539,620","2,420","2,440","2,400","173,219","173,219"
24/06/2022,"2,420",,"5,885","14,196,640","2,410","2,420","2,400","173,938","173,938"
23/06/2022,"2,410",,"3,896","9,396,030","2,420","2,420","2,400","173,219","173,219"
22/06/2022,"2,410",,"47,018","112,608,650","2,420","2,420","2,380","173,219","173,219"
21/06/2022,"2,430",,"4,918","11,916,410","2,430","2,440","2,420","174,656","174,656"
20/06/2022,"2,440",,"8,716","21,164,630","2,440","2,450","2,420","175,375","175,375"
17/06/2022,"2,440",,"2,736","6,658,240","2,440","2,440","2,430","175,375","175,375"
16/06/2022,"2,440",,"7,369","17,906,990","2,440","2,440","2,420","175,375","175,375"
15/06/2022,"2,440",,"17,141","41,720,170","2,440","2,450","2,430","175,375","175,375"
14/06/2022,"2,440",,"22,881","55,881,000","2,450","2,460","2,430","175,375","175,375"
13/06/2022,"2,450",,"18,968","46,356,840","2,450","2,450","2,440","176,094","176,094"
10/06/2022,"2,440",,"12,972","31,712,620","2,440","2,450","2,440","175,375","175,375"
09/06/2022,"2,440",,"7,006","17,109,030","2,450","2,450","2,430","175,375","175,375"
08/06/2022,"2,450",,"7,870","19,208,420","2,450","2,450","2,430","176,094","176,094"
07/06/2022,"2,450",,"5,892","14,415,480","2,460","2,460","2,430","176,094","176,094"
03/06/2022,"2,460",,"2,705","6,633,710","2,460","2,460","2,450","176,812","176,812"
02/06/2022,"2,460",,"12,160","29,796,220","2,450","2,460","2,420","176,812","176,812"
01/06/2022,"2,450",,"6,218","15,222,980","2,460","2,460","2,440","176,094","176,094"
31/05/2022,"2,460",,"3,704","9,073,060","2,460","2,460","2,440","176,812","176,812"
30/05/2022,"2,450",,"2,074","5,107,040","2,470","2,470","2,450","176,094","176,094"
27/05/2022,"2,470",,"2,670","6,571,360","2,470","2,470","2,460","177,531","177,531"
26/05/2022,"2,470",,"6,639","16,374,610","2,470","2,470","2,450","177,531","177,531"
25/05/2022,"2,470",,"2,702","6,647,570","2,460","2,470","2,450","177,531","177,531"
24/05/2022,"2,470",,"1,145","2,822,900","2,470","2,470","2,460","177,531","177,531"
23/05/2022,"2,470",,"2,069","5,100,000","2,470","2,480","2,450","177,531","177,531"
20/05/2022,"2,470",,648,"1,598,300","2,470","2,480","2,450","177,531","177,531"
18/05/2022,"2,450",,"14,118","34,611,810","2,470","2,470","2,450","176,094","176,094"
17/05/2022,"2,460",,"8,045","19,746,230","2,480","2,480","2,450","176,812","176,812"
16/05/2022,"2,470",,"20,272","49,748,870","2,480","2,480","2,450","177,531","177,531"
13/05/2022,"2,480",,"1,527","3,782,200","2,480","2,480","2,470","178,250","178,250"
12/05/2022,"2,480",,"25,997","64,135,070","2,470","2,480","2,450","178,250","178,250"
11/05/2022,"2,470",,"10,101","24,925,300","2,460","2,480","2,460","177,531","177,531"
10/05/2022,"2,470",,"2,813","6,917,520","2,480","2,480","2,450","177,531","177,531"
09/05/2022,"2,480",,"3,270","8,083,210","2,490","2,490","2,450","178,250","178,250"
06/05/2022,"2,480",,"12,487","30,696,710","2,450","2,480","2,440","178,250","178,250"
05/05/2022,"2,450",,"18,540","45,124,650","2,450","2,460","2,420","176,094","176,094"
04/05/2022,"2,450",,"33,444","81,892,850","2,450","2,470","2,440","176,094","176,094"
03/05/2022,"2,460",,"92,474","228,995,980","2,490","2,490","2,460","176,812","176,812"
02/05/2022,"2,480",,"23,265","57,862,250","2,500","2,500","2,480","178,250","178,250"
29/04/2022,"2,480",,"53,110","132,339,990","2,490","2,510","2,470","178,250","178,250"
28/04/2022,"2,480",,"26,202","65,040,140","2,490","2,500","2,470","178,250","178,250"
27/04/2022,"2,480",,"21,005","51,866,720","2,480","2,490","2,460","178,250","178,250"
26/04/2022,"2,480",,"35,283","87,787,410","2,480","2,500","2,480","178,250","178,250"
25/04/2022,"2,500",,"44,460","110,633,730","2,500","2,500","2,480","179,688","179,688"
22/04/2022,"2,500",,"20,036","49,885,730","2,500","2,500","2,470","179,688","179,688"
21/04/2022,"2,480",,"17,876","44,197,490","2,480","2,490","2,460","178,250","178,250"
20/04/2022,"2,490",,"12,920","32,069,910","2,500","2,500","2,470","178,969","178,969"
19/04/2022,"2,500",,"44,639","110,711,330","2,520","2,520","2,450","179,688","179,688"
18/04/2022,"2,500",,"58,863","146,439,790","2,490","2,510","2,470","179,688","179,688"
13/04/2022,"2,480",,"30,287","74,544,880","2,490","2,490","2,450","178,250","178,250"
12/04/2022,"2,480",,"49,063","121,294,900","2,490","2,500","2,460","178,250","178,250"
11/04/2022,"2,480",,"68,006","169,012,820","2,490","2,500","2,470","178,250","178,250"
08/04/2022,"2,480",,"189,813","466,861,900","2,470","2,490","2,420","178,250","178,250"
07/04/2022,"2,420",,"78,425","184,868,140","2,340","2,430","2,320","173,938","173,938"
06/04/2022,"2,340",,"108,152","250,570,100","2,360","2,380","2,260","168,188","168,188"
05/04/2022,"2,400",,"33,041","79,496,980","2,440","2,440","2,390","172,500","172,500"
04/04/2022,"2,440",,"10,148","24,643,850","2,440","2,450","2,420","175,375","175,375"
01/04/2022,"2,440",,"33,768","82,274,230","2,450","2,450","2,430","175,375","175,375"
31/03/2022,"2,440",,"24,291","58,776,510","2,450","2,460","2,400","175,375","175,375"
30/03/2022,"2,440",,"10,991","26,782,860","2,450","2,450","2,430","175,375","175,375"
29/03/2022,"2,450",,"21,109","51,632,760","2,460","2,460","2,440","176,094","176,094"
28/03/2022,"2,460",,"36,984","90,895,960","2,460","2,470","2,450","176,812","176,812"
25/03/2022,"2,460",,"27,849","68,374,840","2,470","2,470","2,430","176,812","176,812"
24/03/2022,"2,440",,"23,414","57,347,730","2,460","2,470","2,440","175,375","175,375"
23/03/2022,"2,430",,"43,270","105,817,710","2,470","2,470","2,430","174,656","174,656"
22/03/2022,"2,460",,"53,349","131,276,250","2,470","2,480","2,450","176,812","176,812"
21/03/2022,"2,450",,"76,515","187,124,720","2,440","2,480","2,420","176,094","176,094"
18/03/2022,"2,410",,"12,637","30,446,900","2,410","2,420","2,400","173,219","173,219"
17/03/2022,"2,410",,"23,329","56,090,430","2,400","2,420","2,400","173,219","173,219"
16/03/2022,"2,400",,"52,796","126,182,020","2,410","2,420","2,370","172,500","172,500"
15/03/2022,"2,420",,"70,883","170,736,260","2,430","2,440","2,390","173,938","173,938"
14/03/2022,"2,430",,"40,764","98,488,060","2,410","2,430","2,400","174,656","174,656"
11/03/2022,"2,420",,"34,486","82,648,240","2,390","2,420","2,380","173,938","173,938"
10/03/2022,"2,420",,"64,556","156,446,730","2,440","2,450","2,410","173,938","173,938"
09/03/2022,"2,440",,"51,083","123,859,270","2,450","2,450","2,400","175,375","175,375"
07/03/2022,"2,420",,"117,530","282,445,300","2,380","2,430","2,380","173,938","173,938"
04/03/2022,"2,360",,"60,897","143,505,060","2,360","2,370","2,340","169,625","169,625"
03/03/2022,"2,340",,"14,456","33,817,860","2,360","2,360","2,330","168,188","168,188"
02/03/2022,"2,340",,"41,662","97,856,390","2,350","2,370","2,330","168,188","168,188"
01/03/2022,"2,340",,"47,752","110,282,530","2,320","2,350","2,260","168,188","168,188"
28/02/2022,"2,330",,"78,519","183,581,340","2,360","2,400","2,310","167,469","167,469"
25/02/2022,"2,350",,"112,447","264,083,250","2,380","2,390","2,280","168,906","168,906"
24/02/2022,"2,390",,"362,108","902,467,880","2,510","2,560","2,380","171,781","171,781"
23/02/2022,"2,480",,"429,691","1,075,315,410","2,560","2,570","2,340","178,250","178,250"
22/02/2022,"2,340",,"238,292","532,314,030","2,140","2,340","2,130","168,188","168,188"
21/02/2022,"2,130",,"96,531","203,428,890","2,100","2,130","2,080","153,094","153,094"
18/02/2022,"2,090",,"9,551","19,928,530","2,080","2,100","2,080","150,219","150,219"
17/02/2022,"2,090",,"25,469","53,092,240","2,090","2,090","2,080","150,219","150,219"
16/02/2022,"2,090",,"30,552","63,548,960","2,080","2,090","2,060","150,219","150,219"
15/02/2022,"2,080",,"9,335","19,309,710","2,080","2,080","2,060","149,500","149,500"
14/02/2022,"2,070",,"69,614","142,686,570","2,090","2,090","2,040","148,781","148,781"
11/02/2022,"2,050",,"45,010","92,981,060","2,090","2,100","2,040","147,344","147,344"
10/02/2022,"2,090",,"36,553","75,960,650","2,130","2,130","2,060","150,219","150,219"
09/02/2022,"2,110",,"76,224","161,013,200","2,090","2,130","2,090","151,656","151,656"
08/02/2022,"2,090",,"43,553","90,005,990","2,040","2,100","2,040","150,219","150,219"
07/02/2022,"2,040",,"38,162","78,330,130","2,090","2,090","2,040","146,625","146,625"
04/02/2022,"2,080",,"8,874","18,416,670","2,070","2,090","2,070","149,500","149,500"
03/02/2022,"2,100",,"1,212","2,533,440","2,100","2,100","2,080","150,938","150,938"
02/02/2022,"2,100",,"3,214","6,745,620","2,110","2,110","2,090","150,938","150,938"
01/02/2022,"2,100",,"1,048","2,205,180","2,110","2,110","2,090","150,938","150,938"
31/01/2022,"2,110",,"24,364","51,324,170","2,080","2,130","2,070","151,656","151,656"
28/01/2022,"2,080",,"4,300","8,905,370","2,070","2,090","2,060","149,500","149,500"
27/01/2022,"2,080",,"3,559","7,413,510","2,080","2,100","2,080","149,500","149,500"
26/01/2022,"2,100",,"20,418","42,793,340","2,070","2,110","2,070","150,938","150,938"
25/01/2022,"2,080",,"2,100","4,368,050","2,090","2,090","2,080","149,500","149,500"
24/01/2022,"2,090",,"1,205","2,512,840","2,090","2,090","2,070","150,219","150,219"
21/01/2022,"2,080",,"9,251","19,272,750","2,090","2,100","2,080","149,500","149,500"
20/01/2022,"2,090",,"7,641","15,938,780","2,090","2,100","2,070","150,219","150,219"
19/01/2022,"2,090",,"4,485","9,329,020","2,080","2,090","2,070","150,219","150,219"
18/01/2022,"2,080",,"12,142","25,206,550","2,070","2,090","2,070","149,500","149,500"
17/01/2022,"2,070",,"4,747","9,795,530","2,060","2,070","2,050","148,781","148,781"
14/01/2022,"2,050",,"81,140","166,375,140","2,070","2,070","2,040","147,344","147,344"
13/01/2022,"2,070",,806,"1,660,480","2,070","2,070","2,060","148,781","148,781"
12/01/2022,"2,060",,"14,258","29,357,190","2,070","2,080","2,050","148,062","148,062"
11/01/2022,"2,070",,"1,411","2,926,380","2,080","2,080","2,070","148,781","148,781"
10/01/2022,"2,080",,"1,056","2,185,890","2,060","2,080","2,060","149,500","149,500"
06/01/2022,"2,070",,"13,053","26,877,200","2,080","2,080","2,040","148,781","148,781"
05/01/2022,"2,070",,"4,572","9,438,220","2,070","2,070","2,050","148,781","148,781"
04/01/2022,"2,070",,"45,878","96,516,850","2,120","2,140","2,070","148,781","148,781"
03/01/2022,"2,070",,"4,852","9,990,010","2,090","2,090","2,050","148,781","148,781"
31/12/2021,"2,070",,"17,570","36,567,180","2,090","2,100","2,060","148,781","148,781"
30/12/2021,"2,080",,"32,443,338","68,454,297,120","2,060","2,090","2,040","149,500","149,500"
29/12/2021,"2,060",,"17,167","35,056,510","2,050","2,060","2,020","148,062","148,062"
28/12/2021,"2,050",,"23,631","48,134,860","2,070","2,070","2,030","147,344","147,344"
27/12/2021,"2,050",,"5,226","10,699,930","2,080","2,080","2,040","147,344","147,344"
24/12/2021,"2,050",,"5,480","11,239,270","2,040","2,080","2,040","147,344","147,344"
23/12/2021,"2,060",,"9,294","19,376,780","2,100","2,100","2,060","148,062","148,062"
22/12/2021,"2,100",,"56,700","120,040,510","2,160","2,160","2,080","150,938","150,938"
21/12/2021,"2,090",,"71,346","145,556,520","2,000","2,090","2,000","150,219","150,219"
20/12/2021,"2,000",,"10,037","19,979,430","2,000","2,010","1,980","143,750","143,750"
17/12/2021,"2,000",,200,"399,740","1,990","2,000","1,990","143,750","143,750"
16/12/2021,"1,990",,"3,736","7,435,820","2,000","2,000","1,980","143,031","143,031"
15/12/2021,"1,990",,"2,320","4,624,620","2,010","2,010","1,990","143,031","143,031"
14/12/2021,"2,000",,997,"1,997,620","2,010","2,010","2,000","143,750","143,750"
