Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
16/11/2023,"2,890",,317,"910,830","2,880","2,890","2,860","115,600","115,600"
15/11/2023,"2,880",,324,"912,200","2,800","2,880","2,800","115,200","115,200"
14/11/2023,"2,890",,"1,208","3,397,760","2,910","2,910","2,800","115,600","115,600"
13/11/2023,"2,910",,20,"57,440","2,900","2,910","2,860","116,400","116,400"
10/11/2023,"2,900",,831,"2,394,570","2,870","2,900","2,870","116,000","116,000"
08/11/2023,"2,890",,331,"955,290","2,900","2,900","2,880","115,600","115,600"
07/11/2023,"2,880",,"986,680","2,565,488,900","2,870","2,900","2,850","115,200","115,200"
06/11/2023,"2,870",,76,"217,810","2,870","2,870","2,860","114,800","114,800"
03/11/2023,"2,890",,26,"75,140","2,890","2,890","2,890","115,600","115,600"
02/11/2023,"2,870",,173,"496,750","2,880","2,880","2,870","114,800","114,800"
01/11/2023,"2,870",,"1,447","4,116,360","2,930","2,930","2,790","114,800","114,800"
31/10/2023,"2,800",,"1,168","3,276,590","2,800","2,820","2,780","112,000","112,000"
30/10/2023,"2,800",,272,"751,640","2,760","2,840","2,760","112,000","112,000"
27/10/2023,"2,850",,105,"298,900","2,850","2,850","2,840","114,000","114,000"
26/10/2023,"2,810",,"1,133","3,174,340","2,810","2,840","2,800","112,400","112,400"
25/10/2023,"2,840",,"1,489","4,173,080","2,970","2,970","2,800","113,600","113,600"
24/10/2023,"2,870",,764,"2,162,130","2,810","2,870","2,810","114,800","114,800"
23/10/2023,"2,850",,684,"1,946,320","2,970","2,970","2,840","114,000","114,000"
20/10/2023,"2,850",,"675,519","1,777,114,760","2,960","2,960","2,830","114,000","114,000"
19/10/2023,"2,900",,109,"315,000","2,890","2,900","2,870","116,000","116,000"
18/10/2023,"2,890",,432,"1,252,030","2,940","2,940","2,880","115,600","115,600"
17/10/2023,"2,940",,550,"1,624,310","2,960","2,960","2,940","117,600","117,600"
16/10/2023,"2,960",,"1,147","3,390,670","2,920","2,980","2,920","118,400","118,400"
12/10/2023,"2,920",,855,"2,464,880","2,950","2,950","2,840","116,800","116,800"
11/10/2023,"2,950",,"4,148","12,139,910","2,880","2,950","2,840","118,000","118,000"
10/10/2023,"2,830",,"497,955","1,370,339,490","3,090","3,090","2,830","113,200","113,200"
09/10/2023,"3,010",,747,"2,227,120","3,050","3,050","2,980","120,400","120,400"
06/10/2023,"3,090",,"2,059","6,354,860","3,050","3,090","2,930","123,600","123,600"
05/10/2023,"3,000",,427,"1,281,250","3,040","3,040","2,990","120,000","120,000"
04/10/2023,"3,040",,"1,766","5,320,220","3,080","3,080","2,970","121,600","121,600"
03/10/2023,"3,070",,22,"67,270","3,090","3,090","3,050","122,800","122,800"
02/10/2023,"3,100",,"1,004","3,111,920","2,990","3,100","2,960","124,000","124,000"
29/09/2023,"2,990",,20,"59,800","2,990","2,990","2,990","119,600","119,600"
28/09/2023,"2,990",,3,"8,990","3,000","3,000","2,990","119,600","119,600"
27/09/2023,"2,970",,18,"53,660","2,990","2,990","2,970","118,800","118,800"
26/09/2023,"2,950",,372,"1,097,830","3,000","3,000","2,950","118,000","118,000"
25/09/2023,"2,970",,"1,054","3,129,820","2,960","2,970","2,940","118,800","118,800"
22/09/2023,"2,970",,527,"1,555,370","2,980","2,990","2,950","118,800","118,800"
21/09/2023,"2,980",,"1,484","4,416,350","3,000","3,030","2,950","119,200","119,200"
20/09/2023,"3,050",,3,"9,120","3,020","3,050","3,020","122,000","122,000"
19/09/2023,"3,020",,923,"2,774,080","3,010","3,030","3,000","120,800","120,800"
18/09/2023,"3,010",,325,"979,550","3,060","3,060","3,010","120,400","120,400"
