Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
04/12/2023,"9,580",,"30,411","290,923,580","9,560","9,580","9,560","4,149,702","4,149,702"
01/12/2023,"9,600",,"34,864","333,782,140","9,580","9,600","9,560","4,158,365","4,158,365"
30/11/2023,"9,600",,"19,199","183,884,380","9,580","9,600","9,540","4,158,365","4,158,365"
29/11/2023,"9,600",,"26,989","257,946,480","9,580","9,600","9,540","4,158,365","4,158,365"
24/11/2023,"9,600",,"7,474","71,658,120","9,580","9,600","9,580","4,158,365","4,158,365"
23/11/2023,"9,600",,"28,249","269,456,200","9,500","9,600","9,500","4,158,365","4,158,365"
22/11/2023,"9,600",,"15,517","148,658,160","9,580","9,600","9,560","4,158,365","4,158,365"
21/11/2023,"9,600",,"33,022","315,800,680","9,540","9,600","9,500","4,158,365","4,158,365"
20/11/2023,"9,600",,"69,733","665,074,820","9,580","9,600","9,460","4,158,365","4,158,365"
17/11/2023,"9,600",,"10,399","99,817,100","9,600","9,620","9,580","4,158,365","4,158,365"
16/11/2023,"9,580",,"26,113","250,316,660","9,560","9,620","9,560","4,149,702","4,149,702"
15/11/2023,"9,560",,"19,263","183,962,720","9,540","9,640","9,500","4,141,038","4,141,038"
14/11/2023,"9,500",,"76,262","730,860,080","9,620","9,660","9,500","4,115,049","4,115,049"
13/11/2023,"9,660",,"31,448","303,449,620","9,660","9,680","9,640","4,184,355","4,184,355"
10/11/2023,"9,660",,"21,539","208,214,460","9,660","9,680","9,660","4,184,355","4,184,355"
08/11/2023,"9,660",,"18,999","183,351,720","9,620","9,660","9,620","4,184,355","4,184,355"
07/11/2023,"9,660",,"38,821","374,799,880","9,660","9,680","9,620","4,184,355","4,184,355"
06/11/2023,"9,660",,"22,487","216,807,680","9,660","9,660","9,620","4,184,355","4,184,355"
03/11/2023,"9,660",,"26,623","256,724,440","9,660","9,660","9,620","4,184,355","4,184,355"
02/11/2023,"9,660",,"17,345","167,458,360","9,680","9,680","9,640","4,184,355","4,184,355"
01/11/2023,"9,680",,"51,497","498,829,280","9,680","9,700","9,660","4,193,018","4,193,018"
31/10/2023,"9,680",,"41,002","396,284,680","9,620","9,700","9,620","4,193,018","4,193,018"
30/10/2023,"9,620",,"38,359","369,070,480","9,640","9,760","9,580","4,167,028","4,167,028"
27/10/2023,"9,600",,"63,537","607,189,800","9,400","9,800","9,400","4,158,365","4,158,365"
26/10/2023,"9,420",,"184,636","1,723,649,080","9,380","9,460","9,140","4,080,396","4,080,396"
25/10/2023,"9,500",,"134,481","1,288,937,920","9,700","9,700","9,480","4,115,049","4,115,049"
24/10/2023,"9,700",,"33,622","326,927,880","9,700","9,780","9,700","4,201,681","4,201,681"
23/10/2023,"9,720",,"109,960","1,077,792,360","9,880","9,880","9,720","4,210,345","4,210,345"
20/10/2023,"9,900",,"59,904","592,051,720","9,920","9,920","9,860","4,288,314","4,288,314"
19/10/2023,"9,900",,"57,930","574,195,920","9,940","9,940","9,900","4,288,314","4,288,314"
18/10/2023,"9,940",,"21,926","217,810,180","9,940","9,960","9,920","4,305,640","4,305,640"
17/10/2023,"9,940",,"28,534","283,681,060","9,940","9,960","9,920","4,305,640","4,305,640"
16/10/2023,"9,940",,"17,629","175,492,800","9,980","9,980","9,940","4,305,640","4,305,640"
12/10/2023,"9,980",,"7,804","77,748,340","9,940","9,980","9,940","4,322,967","4,322,967"
11/10/2023,"9,940",,"27,538","273,340,160","9,920","9,960","9,900","4,305,640","4,305,640"
10/10/2023,"9,920",,"48,008","476,883,560","9,940","9,960","9,920","4,296,977","4,296,977"
09/10/2023,"9,940",,"43,924","437,232,420","9,960","9,980","9,940","4,305,640","4,305,640"
06/10/2023,"9,980",,"30,291","302,099,140","9,980","9,980","9,960","4,322,967","4,322,967"
05/10/2023,"9,980",,"22,458","224,177,120","9,980","10,000","9,960","4,322,967","4,322,967"
04/10/2023,"10,000",,"47,430","474,062,980","10,000","10,000","9,960","4,331,630","4,331,630"
03/10/2023,"10,000",,"52,099","520,102,900","9,980","10,000","9,960","4,331,630","4,331,630"
02/10/2023,"10,000",,"66,028","659,238,400","9,980","10,000","9,980","4,331,630","4,331,630"
29/09/2023,"10,000",,"15,223","152,019,360","10,000","10,000","9,980","4,331,630","4,331,630"
28/09/2023,"10,000",,"19,473","194,457,200","10,000","10,000","9,980","4,331,630","4,331,630"
27/09/2023,"10,000",,"39,814","397,580,320","10,000","10,000","9,980","4,331,630","4,331,630"
26/09/2023,"10,000",,"8,101","80,942,720","10,000","10,000","9,980","4,331,630","4,331,630"
25/09/2023,"10,000",,"78,075","780,464,580","10,000","10,020","9,980","4,331,630","4,331,630"
22/09/2023,"10,020",,"52,061","520,689,980","10,000","10,020","10,000","4,340,293","4,340,293"
21/09/2023,"10,020",,"35,267","353,168,980","10,000","10,020","10,000","4,340,293","4,340,293"
