Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
21/02/2023,"4,780",,"1,758","8,309,260","4,820","4,820","4,700","122,894","122,894"
20/02/2023,"4,720",,"1,949","9,015,980","4,600","4,760","4,600","121,351","121,351"
17/02/2023,"4,780",,"1,535","7,255,520","4,720","4,800","4,700","122,894","122,894"
16/02/2023,"4,800",,377,"1,796,680","4,780","4,800","4,740","123,408","123,408"
15/02/2023,"4,780",,247,"1,180,660","4,780","4,780","4,780","122,894","122,894"
14/02/2023,"4,780",,"1,102","5,262,960","4,780","4,780","4,740","122,894","122,894"
13/02/2023,"4,800",,25,"119,700","4,780","4,800","4,760","123,408","123,408"
10/02/2023,"4,800",,"2,929","13,812,320","4,600","4,800","4,600","123,408","123,408"
09/02/2023,"4,820",,642,"3,084,440","4,820","4,820","4,800","123,922","123,922"
08/02/2023,"4,800",,"1,201","5,765,080","5,080","5,080","4,800","123,408","123,408"
07/02/2023,"4,800",,610,"2,924,980","4,800","4,800","4,760","123,408","123,408"
06/02/2023,"4,800",,61,"292,800","4,800","4,800","4,800","123,408","123,408"
03/02/2023,"4,800",,687,"3,295,000","4,820","4,820","4,760","123,408","123,408"
02/02/2023,"4,800",,"1,226","5,882,620","4,800","4,820","4,780","123,408","123,408"
01/02/2023,"4,800",,"1,626","7,972,340","4,800","5,100","4,780","123,408","123,408"
31/01/2023,"4,800",,"1,454","6,925,820","5,100","5,100","4,740","123,408","123,408"
30/01/2023,"4,800",,662,"3,164,980","4,820","4,820","4,780","123,408","123,408"
27/01/2023,"4,820",,848,"4,071,460","4,820","4,820","4,800","123,922","123,922"
26/01/2023,"4,820",,3,"14,460","4,820","4,820","4,820","123,922","123,922"
25/01/2023,"4,820",,324,"1,555,300","4,800","4,820","4,800","123,922","123,922"
24/01/2023,"4,800",,364,"1,746,660","4,800","4,820","4,780","123,408","123,408"
23/01/2023,"4,820",,91,"438,620","4,820","4,820","4,820","123,922","123,922"
20/01/2023,"4,820",,557,"2,673,740","4,800","4,820","4,800","123,922","123,922"
19/01/2023,"4,840",,"1,599","7,657,340","4,780","4,900","4,780","124,436","124,436"
18/01/2023,"4,800",,266,"1,273,240","4,820","4,820","4,760","123,408","123,408"
17/01/2023,"4,800",,920,"4,405,960","4,820","4,820","4,740","123,408","123,408"
16/01/2023,"4,820",,"1,396","6,704,880","4,800","4,820","4,760","123,922","123,922"
13/01/2023,"4,820",,390,"1,872,580","4,720","4,820","4,720","123,922","123,922"
12/01/2023,"4,820",,0,0,-,"4,820","4,820","123,922","123,922"
11/01/2023,"4,820",,"1,369","6,596,580","4,800","4,820","4,800","123,922","123,922"
10/01/2023,"4,800",,256,"1,228,820","4,820","4,820","4,800","123,408","123,408"
09/01/2023,"4,820",,362,"1,740,020","4,860","4,860","4,800","123,922","123,922"
06/01/2023,"4,800",,314,"1,501,940","4,780","4,800","4,780","123,408","123,408"
05/01/2023,"4,800",,712,"3,418,700","4,880","4,880","4,760","123,408","123,408"
04/01/2023,"4,800",,"4,389","20,928,400","4,540","4,860","4,540","123,408","123,408"
03/01/2023,"4,960",,422,"2,092,340","4,960","4,960","4,940","127,522","127,522"
02/01/2023,"4,960",,31,"153,560","4,960","4,960","4,940","127,522","127,522"
30/12/2022,"4,960",,"1,469","7,279,740","4,940","4,960","4,940","127,522","127,522"
29/12/2022,"4,960",,122,"600,140","4,900","4,960","4,900","127,522","127,522"
28/12/2022,"4,920",,60,"295,220","4,940","4,940","4,920","126,493","126,493"
27/12/2022,"4,920",,165,"811,380","4,940","4,940","4,900","126,493","126,493"
26/12/2022,"4,940",,199,"978,980","4,900","4,940","4,900","127,007","127,007"
23/12/2022,"4,900",,230,"1,128,040","4,920","4,920","4,900","125,979","125,979"
22/12/2022,"4,920",,541,"2,657,320","4,920","4,940","4,900","126,493","126,493"
21/12/2022,"4,940",,"47,215","210,627,680","4,920","4,940","4,920","127,007","127,007"
20/12/2022,"4,840",,"424,285","1,892,434,020","4,800","4,940","4,800","124,436","124,436"
19/12/2022,"4,940",,37,"178,480","4,800","4,940","4,800","127,007","127,007"
16/12/2022,"4,920",,656,"3,227,020","4,920","4,920","4,900","126,493","126,493"
15/12/2022,"4,940",,808,"3,935,440","4,940","4,940","4,860","127,007","127,007"
14/12/2022,"4,900",,165,"806,780","4,900","4,900","4,840","125,979","125,979"
13/12/2022,"4,900",,"1,892","9,356,560","4,840","5,000","4,840","125,979","125,979"
12/12/2022,"4,920",,"3,637","17,926,520","4,840","5,100","4,760","126,493","126,493"
09/12/2022,"4,800",,"6,637","31,649,920","4,720","4,800","4,720","123,408","123,408"
08/12/2022,"4,780",,"4,652","22,217,860","4,820","4,820","4,720","122,894","122,894"
07/12/2022,"4,780",,659,"3,150,640","4,820","4,820","4,780","122,894","122,894"
06/12/2022,"4,820",,"9,520","45,756,440","4,840","4,840","4,800","123,922","123,922"
05/12/2022,"4,800",,"1,342","6,428,940","4,840","4,840","4,700","123,408","123,408"
02/12/2022,"4,780",,"8,181","38,954,800","4,880","4,880","4,680","122,894","122,894"
01/12/2022,"4,760",,"9,488","45,220,900","4,840","4,860","4,700","122,380","122,380"
30/11/2022,"4,800",,196,"936,520","4,800","4,800","4,760","123,408","123,408"
29/11/2022,"4,820",,32,"153,960","4,880","4,880","4,780","123,922","123,922"
28/11/2022,"4,800",,"1,857","8,539,960","4,960","4,960","4,460","123,408","123,408"
25/11/2022,"4,900",,"7,765","37,941,680","4,920","4,920","4,880","125,979","125,979"
24/11/2022,"4,940",,38,"186,300","4,900","4,960","4,900","127,007","127,007"
23/11/2022,"4,920",,156,"765,100","4,960","4,960","4,880","126,493","126,493"
22/11/2022,"4,940",,481,"2,372,080","4,900","4,960","4,900","127,007","127,007"
21/11/2022,"4,980",,346,"1,710,940","4,960","4,980","4,900","128,036","128,036"
18/11/2022,"4,960",,222,"1,102,540","4,980","4,980","4,920","127,522","127,522"
17/11/2022,"4,940",,247,"1,218,540","4,920","4,960","4,900","127,007","127,007"
16/11/2022,"4,880",,"1,145","5,521,400","4,820","4,940","4,820","125,465","125,465"
15/11/2022,"4,900",,326,"1,604,020","5,000","5,000","4,900","125,979","125,979"
14/11/2022,"5,000",,416,"2,058,300","5,020","5,020","4,780","128,550","128,550"
11/11/2022,"4,960",,481,"2,358,500","5,080","5,080","4,840","127,522","127,522"
10/11/2022,"4,860",,513,"2,455,380","4,860","4,860","4,700","124,951","124,951"
04/11/2022,"4,860",,"5,097","24,526,040","5,200","5,200","4,740","124,951","124,951"
03/11/2022,"5,120",,"1,623","8,294,600","5,300","5,300","5,020","131,635","131,635"
02/11/2022,"5,260",,221,"1,170,420","5,300","5,320","5,260","135,235","135,235"
01/11/2022,"5,280",,282,"1,500,480","5,420","5,420","5,260","135,749","135,749"
31/10/2022,"5,440",,"2,843","14,832,320","5,460","5,480","5,000","139,862","139,862"
28/10/2022,"5,320",,"8,211","46,070,640","6,080","6,080","5,320","136,777","136,777"
27/10/2022,"5,900",,"2,442","14,388,220","5,800","5,980","5,800","151,689","151,689"
26/10/2022,"5,780",,"3,326","19,022,760","5,600","5,800","5,500","148,604","148,604"
25/10/2022,"5,600",,"3,794","20,420,240","5,200","5,600","5,140","143,976","143,976"
24/10/2022,"5,200",,"6,600","33,884,220","5,160","5,300","4,960","133,692","133,692"
21/10/2022,"5,180",,"6,069","30,574,840","4,940","5,200","4,940","133,178","133,178"
20/10/2022,"4,940",,"1,595","7,773,900","4,880","4,940","4,720","127,007","127,007"
19/10/2022,"4,880",,"2,982","14,101,840","4,640","4,900","4,640","125,465","125,465"
18/10/2022,"4,660",,849,"3,941,720","4,600","4,700","4,520","119,809","119,809"
17/10/2022,"4,620",,153,"697,760","4,440","4,660","4,440","118,780","118,780"
14/10/2022,"4,620",,"2,255","10,293,240","4,420","4,660","4,420","118,780","118,780"
13/10/2022,"4,420",,898,"3,766,580","4,200","4,440","4,000","113,638","113,638"
12/10/2022,"4,200",,"7,496","28,603,450","4,000","4,200","3,760","107,982","107,982"
11/10/2022,"4,000",,994,"3,916,890","3,990","4,020","3,800","102,840","102,840"
10/10/2022,"3,940",,537,"2,115,900","3,820","4,100","3,820","101,297","101,297"
07/10/2022,"3,790",,896,"3,373,920","3,760","3,800","3,760","97,441","97,441"
06/10/2022,"3,760",,118,"443,680","3,760","3,760","3,760","96,670","96,670"
05/10/2022,"3,770",,465,"1,709,280","3,760","3,770","3,670","96,927","96,927"
04/10/2022,"3,780",,115,"435,240","3,840","3,840","3,780","97,184","97,184"
03/10/2022,"3,840",,46,"175,890","4,000","4,000","3,670","98,726","98,726"
30/09/2022,"3,670",,"1,673","6,124,630","3,660","3,670","3,660","94,356","94,356"
29/09/2022,"3,660",,2,"7,320","3,660","3,660","3,660","94,099","94,099"
28/09/2022,"3,600",,"1,000","3,600,190","3,630","3,630","3,600","92,556","92,556"
27/09/2022,"3,610",,212,"750,430","3,680","3,680","3,530","92,813","92,813"
23/09/2022,"3,530",,"1,150","4,139,050","3,660","3,690","3,530","90,756","90,756"
22/09/2022,"3,660",,508,"1,783,370","3,500","3,720","3,500","94,099","94,099"
21/09/2022,"3,490",,"3,608","12,182,520","3,650","3,650","3,290","89,728","89,728"
20/09/2022,"3,650",,3,"10,510","3,430","3,650","3,430","93,842","93,842"
19/09/2022,"3,430",,735,"2,504,490","3,370","3,460","3,370","88,185","88,185"
16/09/2022,"3,640",,95,"342,560","3,640","3,640","3,600","93,584","93,584"
15/09/2022,"3,650",,25,"89,130","3,600","3,650","3,560","93,842","93,842"
14/09/2022,"3,600",,51,"183,880","3,590","3,620","3,590","92,556","92,556"
13/09/2022,"3,590",,222,"797,770","3,630","3,630","3,520","92,299","92,299"
12/09/2022,"3,510",,41,"144,050","3,650","3,650","3,510","90,242","90,242"
09/09/2022,"3,650",,61,"223,140","3,650","3,680","3,650","93,842","93,842"
08/09/2022,"3,650",,630,"2,291,240","3,600","3,740","3,600","93,842","93,842"
07/09/2022,"3,610",,"4,414","16,285,830","3,970","3,970","3,600","92,813","92,813"
06/09/2022,"3,990",,207,"827,560","4,060","4,060","3,800","102,583","102,583"
05/09/2022,"4,160",,1,"4,160","4,160","4,160","4,160","106,954","106,954"
02/09/2022,"3,890",,0,0,-,"3,890","3,890","100,012","100,012"
01/09/2022,"3,890",,152,"591,280","3,890","3,890","3,890","100,012","100,012"
31/08/2022,"3,890",,86,"334,750","3,900","3,900","3,890","100,012","100,012"
30/08/2022,"3,900",,62,"242,340","3,890","3,970","3,890","100,269","100,269"
29/08/2022,"3,900",,212,"826,540","3,850","3,920","3,850","100,269","100,269"
26/08/2022,"3,920",,76,"298,060","3,940","3,940","3,920","100,783","100,783"
25/08/2022,"3,950",,860,"3,331,380","3,870","3,950","3,870","101,554","101,554"
24/08/2022,"3,970",,468,"1,828,340","3,930","3,970","3,900","102,069","102,069"
23/08/2022,"3,930",,11,"43,230","3,930","3,930","3,930","101,040","101,040"
22/08/2022,"3,930",,29,"114,920","3,980","3,980","3,930","101,040","101,040"
19/08/2022,"3,980",,36,"142,370","3,990","3,990","3,900","102,326","102,326"
18/08/2022,"3,980",,542,"2,115,710","3,990","3,990","3,900","102,326","102,326"
17/08/2022,"3,990",,9,"35,910","3,990","3,990","3,990","102,583","102,583"
16/08/2022,"3,990",,189,"720,670","3,800","3,990","3,800","102,583","102,583"
15/08/2022,"3,970",,"1,280","5,019,220","3,990","3,990","3,900","102,069","102,069"
12/08/2022,"3,980",,522,"2,060,120","3,900","4,060","3,900","102,326","102,326"
11/08/2022,"4,000",,60,"239,830","4,000","4,000","3,990","102,840","102,840"
10/08/2022,"4,000",,"1,080","4,320,040","4,040","4,040","4,000","102,840","102,840"
09/08/2022,"4,040",,"1,531","6,058,280","4,040","4,040","3,900","103,868","103,868"
08/08/2022,"4,080",,115,"469,200","4,080","4,080","4,080","104,897","104,897"
05/08/2022,"4,100",,54,"221,400","4,100","4,100","4,100","105,411","105,411"
04/08/2022,"4,100",,19,"77,820","4,140","4,140","4,080","105,411","105,411"
03/08/2022,"4,140",,72,"298,120","4,160","4,160","4,140","106,439","106,439"
02/08/2022,"4,160",,60,"249,620","4,180","4,180","4,140","106,954","106,954"
01/08/2022,"4,180",,2,"8,360","4,180","4,180","4,180","107,468","107,468"
29/07/2022,"4,100",,136,"558,700","4,200","4,200","4,060","105,411","105,411"
28/07/2022,"4,100",,438,"1,820,760","4,380","4,380","4,100","105,411","105,411"
27/07/2022,"4,080",,43,"176,200","4,100","4,100","4,080","104,897","104,897"
26/07/2022,"4,040",,34,"140,320","4,200","4,200","4,040","103,868","103,868"
25/07/2022,"4,200",,115,"463,560","4,240","4,240","4,000","107,982","107,982"
22/07/2022,"4,180",,285,"1,191,100","4,180","4,180","4,160","107,468","107,468"
21/07/2022,"4,180",,164,"659,860","4,020","4,200","4,020","107,468","107,468"
20/07/2022,"4,120",,281,"1,152,400","4,120","4,120","4,020","105,925","105,925"
19/07/2022,"4,120",,876,"3,625,640","4,140","4,140","4,120","105,925","105,925"
18/07/2022,"4,180",,493,"2,066,820","4,200","4,200","4,120","107,468","107,468"
15/07/2022,"4,200",,519,"2,207,940","4,200","4,320","4,200","107,982","107,982"
14/07/2022,"4,380",,246,"1,074,120","4,380","4,380","4,320","112,610","112,610"
13/07/2022,"4,380",,122,"534,060","4,400","4,400","4,360","112,610","112,610"
12/07/2022,"4,380",,258,"1,084,980","4,340","4,400","4,200","112,610","112,610"
11/07/2022,"4,340",,76,"332,360","4,600","4,600","4,320","111,581","111,581"
08/07/2022,"4,320",,610,"2,614,480","4,340","4,340","4,240","111,067","111,067"
07/07/2022,"4,300",,808,"3,475,820","4,400","4,400","4,240","110,553","110,553"
06/07/2022,"4,340",,174,"755,040","4,340","4,380","4,300","111,581","111,581"
05/07/2022,"4,300",,72,"309,960","4,300","4,320","4,300","110,553","110,553"
04/07/2022,"4,300",,671,"2,910,760","4,500","4,500","4,300","110,553","110,553"
01/07/2022,"4,400",,498,"2,218,720","4,520","4,520","4,400","113,124","113,124"
30/06/2022,"4,520",,282,"1,269,080","4,520","4,520","4,480","116,209","116,209"
29/06/2022,"4,520",,77,"348,040","4,520","4,520","4,520","116,209","116,209"
28/06/2022,"4,520",,187,"844,200","4,540","4,540","4,500","116,209","116,209"
27/06/2022,"4,500",,"1,164","5,200,100","4,540","4,540","4,400","115,695","115,695"
24/06/2022,"4,400",,"1,324","5,832,240","4,500","4,500","4,400","113,124","113,124"
23/06/2022,"4,500",,163,"723,640","4,400","4,600","4,400","115,695","115,695"
22/06/2022,"4,440",,511,"2,266,640","4,440","4,440","4,420","114,152","114,152"
21/06/2022,"4,440",,"1,088","4,856,320","4,520","4,520","4,440","114,152","114,152"
20/06/2022,"4,520",,855,"3,884,720","4,740","4,740","4,520","116,209","116,209"
17/06/2022,"4,680",,1,"4,680","4,680","4,680","4,680","120,323","120,323"
16/06/2022,"4,560",,"1,298","5,949,040","4,600","4,680","4,500","117,238","117,238"
15/06/2022,"4,700",,719,"3,365,320","4,680","4,700","4,660","120,837","120,837"
14/06/2022,"4,680",,438,"2,033,000","4,620","4,720","4,620","120,323","120,323"
13/06/2022,"4,720",,340,"1,603,680","4,700","4,720","4,640","121,351","121,351"
10/06/2022,"4,700",,"1,662","7,711,180","4,680","4,700","4,620","120,837","120,837"
09/06/2022,"4,680",,"2,531","11,923,000","4,800","4,860","4,680","120,323","120,323"
08/06/2022,"4,800",,841,"3,971,600","4,780","4,880","4,700","123,408","123,408"
07/06/2022,"4,780",,216,"1,027,680","4,820","4,820","4,720","122,894","122,894"
03/06/2022,"4,840",,153,"729,920","4,860","4,880","4,720","124,436","124,436"
02/06/2022,"4,700",,488,"2,299,000","4,720","4,820","4,700","120,837","120,837"
01/06/2022,"4,700",,119,"565,280","4,920","4,920","4,700","120,837","120,837"
31/05/2022,"4,900",,199,"962,560","4,900","4,940","4,820","125,979","125,979"
30/05/2022,"4,800",,"1,056","5,114,920","4,880","4,880","4,800","123,408","123,408"
27/05/2022,"4,880",,42,"203,940","4,860","4,880","4,660","125,465","125,465"
26/05/2022,"4,860",,643,"3,112,860","4,880","4,880","4,800","124,951","124,951"
25/05/2022,"4,840",,"1,681","8,017,660","4,880","4,900","4,720","124,436","124,436"
24/05/2022,"4,880",,131,"640,200","4,900","4,900","4,860","125,465","125,465"
23/05/2022,"4,900",,"1,891","8,945,240","5,000","5,000","4,540","125,979","125,979"
20/05/2022,"5,040",,85,"416,440","4,860","5,040","4,820","129,578","129,578"
18/05/2022,"4,860",,457,"2,201,800","4,840","4,880","4,800","124,951","124,951"
17/05/2022,"4,800",,68,"332,060","4,860","4,920","4,800","123,408","123,408"
16/05/2022,"4,860",,861,"4,203,240","4,940","4,940","4,860","124,951","124,951"
13/05/2022,"4,900",,339,"1,671,300","5,000","5,000","4,900","125,979","125,979"
12/05/2022,"4,980",,433,"2,113,000","4,960","4,980","4,840","128,036","128,036"
11/05/2022,"4,960",,586,"2,859,700","4,900","5,000","4,780","127,522","127,522"
10/05/2022,"4,980",,"1,638","8,054,560","4,980","5,000","4,900","128,036","128,036"
09/05/2022,"5,000",,"1,583","7,876,420","5,060","5,060","4,900","128,550","128,550"
06/05/2022,"5,060",,568,"2,840,100","5,000","5,060","4,980","130,093","130,093"
05/05/2022,"5,000",,158,"765,620","4,540","5,000","4,540","128,550","128,550"
04/05/2022,"4,960",,"2,159","10,585,740","4,960","4,980","4,880","127,522","127,522"
03/05/2022,"4,980",,326,"1,612,900","4,940","4,980","4,880","128,036","128,036"
02/05/2022,"4,960",,"1,426","7,012,460","5,000","5,000","4,900","127,522","127,522"
29/04/2022,"5,000",,"1,016","5,010,760","5,000","5,080","4,820","128,550","128,550"
28/04/2022,"5,000",,929,"4,681,840","5,080","5,100","4,720","128,550","128,550"
27/04/2022,"5,100",,907,"4,577,260","5,100","5,100","4,900","131,121","131,121"
26/04/2022,"5,100",,"1,041","5,218,600","5,100","5,100","5,000","131,121","131,121"
25/04/2022,"5,100",,133,"678,400","5,200","5,200","5,080","131,121","131,121"
22/04/2022,"5,100",,566,"2,886,180","5,100","5,100","5,000","131,121","131,121"
21/04/2022,"5,080",,911,"4,612,700","5,120","5,120","5,000","130,607","130,607"
20/04/2022,"5,100",,"2,293","11,558,320","5,200","5,200","4,940","131,121","131,121"
19/04/2022,"5,100",,"2,087","10,793,460","5,240","5,240","5,100","131,121","131,121"
18/04/2022,"5,220",,333,"1,734,460","5,220","5,280","5,180","134,206","134,206"
13/04/2022,"5,220",,922,"4,802,960","5,200","5,220","5,200","134,206","134,206"
12/04/2022,"5,200",,"1,573","8,120,400","5,300","5,300","5,100","133,692","133,692"
11/04/2022,"5,200",,"5,538","28,720,320","5,480","5,480","5,120","133,692","133,692"
08/04/2022,"5,200",,"4,554","23,416,560","5,380","5,380","5,000","133,692","133,692"
07/04/2022,"5,000",,"6,757","32,850,620","4,600","5,000","4,600","128,550","128,550"
06/04/2022,"4,760",,"11,586","55,669,140","4,800","5,180","4,760","122,380","122,380"
05/04/2022,"5,280",,"7,008","36,723,960","5,700","5,700","5,080","135,749","135,749"
04/04/2022,"5,640",,"1,624","9,131,520","5,800","5,800","5,480","145,004","145,004"
01/04/2022,"5,640",,"1,452","8,066,860","5,580","5,680","5,400","145,004","145,004"
31/03/2022,"5,400",,"1,052","5,692,600","5,500","5,500","5,300","138,834","138,834"
30/03/2022,"5,440",,"1,405","7,677,960","5,480","5,520","5,180","139,862","139,862"
29/03/2022,"5,460",,"19,282","105,251,300","5,840","5,880","5,360","140,377","140,377"
28/03/2022,"5,880",,"1,951","11,467,760","5,900","5,920","5,800","151,175","151,175"
25/03/2022,"5,900",,"9,765","57,275,760","6,000","6,000","5,800","151,689","151,689"
24/03/2022,"6,000",,"2,058","12,372,060","6,080","6,080","5,800","154,260","154,260"
23/03/2022,"6,000",,"12,471","74,603,760","6,200","6,360","5,800","154,260","154,260"
22/03/2022,"6,200",,"27,951","171,073,560","6,500","6,500","5,860","159,402","159,402"
21/03/2022,"6,500",,"7,354","47,501,680","6,420","6,760","6,000","167,115","167,115"
18/03/2022,"6,380",,"8,966","55,628,880","6,400","6,400","5,800","164,030","164,030"
17/03/2022,"5,840",,"36,254","200,780,920","5,840","5,840","4,800","150,146","150,146"
16/03/2022,"5,320",,"2,440","12,980,800","5,320","5,320","5,320","136,777","136,777"
15/03/2022,"4,840",,"2,015","9,752,600","4,840","4,840","4,840","124,436","124,436"
14/03/2022,"4,400",,"2,459","10,819,600","4,400","4,400","4,400","113,124","113,124"
11/03/2022,"4,000",,"22,637","75,060,800","3,280","4,000","3,280","102,840","102,840"
10/03/2022,"3,640",,847,"3,083,080","3,640","3,640","3,640","93,584","93,584"
09/03/2022,"4,040",,"2,683","10,839,320","4,040","4,040","4,040","103,868","103,868"
07/03/2022,"4,480",,"1,429","6,401,920","4,480","4,480","4,480","115,181","115,181"
04/03/2022,"4,960",,943,"4,677,280","4,960","4,960","4,960","127,522","127,522"
03/03/2022,"5,500",,533,"2,931,500","5,500","5,500","5,500","141,405","141,405"
02/03/2022,"6,100",,822,"5,014,200","6,100","6,100","6,100","156,831","156,831"
01/03/2022,"6,760",,"35,689","289,885,000","8,240","8,240","6,760","173,800","173,800"
28/02/2022,"7,500",,"3,053","22,897,500","7,500","7,500","7,500","192,825","192,825"
25/02/2022,"6,820",,"5,587","38,103,340","6,820","6,820","6,820","175,342","175,342"
24/02/2022,"6,200",,"4,941","30,634,200","6,200","6,200","6,200","159,402","159,402"
23/02/2022,"5,640",,456,"2,571,840","5,640","5,640","5,640","145,004","145,004"
22/02/2022,"5,140",,33,"169,620","5,140","5,140","5,140","132,149","132,149"
21/02/2022,"4,680",,336,"1,572,480","4,680","4,680","4,680","120,323","120,323"
18/02/2022,"4,260",,"1,394","5,938,440","4,260","4,260","4,260","109,525","109,525"
17/02/2022,"3,880",,562,"2,180,560","3,880","3,880","3,880","99,755","99,755"
16/02/2022,"3,530",,680,"2,400,400","3,530","3,530","3,530","90,756","90,756"
15/02/2022,"3,210",,"1,037","3,328,770","3,210","3,210","3,210","82,529","82,529"
14/02/2022,"2,920",,"3,650","10,658,000","2,920","2,920","2,920","75,073","75,073"
11/02/2022,"2,660",,"10,651","28,331,660","2,660","2,660","2,660","68,389","68,389"
10/02/2022,"2,420",,"301,445","691,387,000","2,200","2,420","2,190","62,218","62,218"
